Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
2021/2/0/0,,RAL,,,120750000000,79952565274,842228860673,1143281123361,911175525524,,2662687883968,805763496979,3626424596373
2021/2/0/0,,RDP,,,476405860000,15914124402,831684915973,900192065186,22988818154,3700000000,617858375815,672529992722,1229792481339
2021/2/0/0,,REE,,,3100588410000,470046278255,972735035139,1636414623038,2301828977307,899880457718,2773684720669,898244360911,4602308194823
2021/2/0/0,,RIC,,,703687540000,-18420419840,32698920140,27549530300,12385142880,,10484249760,11661627240,140462400840
2021/2/0/0,,ROS,,,5675981210000,14759658584,567745812103,605196027552,19542206043,,3728696733574,2897660206785,5311759258797
2021/2/0/0,,S4A,,,422000000000,23633293096,27343979539,60877085933,38034831286,2041884932,53632674544,480777200,127881066026
2021/2/0/0,,SAB,,,6412811860000,1070945398503,4963084978792,7226269519114,3150402298104,15290579000000,645779821564,1643625345322,5473586408794
2021/2/0/0,,SAM,,,3499971900000,3537103148,431497510957,455771790011,462449220627,192421739704,1724191267221,527019125295,2115835350629
2021/2/0/0,,SAV,,,160199670000,10680635829,210002574562,243380110667,67412416597,30044590878,122544544675,89766599735,230766648249
2021/2/0/0,,SBA,,,604882610000,9628171234,24953717839,47012188902,9955229403,,33775233630,2539358270,114509528212
2021/2/0/0,,SBV,,,273664760000,7704514953,79062507561,121667233680,4862033238,375000,274442667370,203999512667,391700881535
2021/2/0/0,,SC5,,,149845500000,9606828349,470222231288,493361360772,183489826850,13018155110,1114476181115,692901611689,1748709888331
2021/2/0/0,,SCD,,,85000000000,-13579884538,21814792184,23129252756,73751927408,,10617174746,17140572989,26600177254
2021/2/0/0,,SCR,,,3663563030000,143180541855,945616663919,1148556436201,186105083309,96347079452,5016921143166,2968573139501,3936931195615
2021/2/0/0,,SCS,,,507457000000,150436389392,41883040703,211938516908,141009583777,445000000000,198832637695,,384064991370
2021/2/0/0,,SFC,,,112914590000,7107745470,192049926641,218114821227,169495051998,,8467067358,18610743282,144851608773
2021/2/0/0,,SFG,,,478973330000,9591996391,531951276888,584224459727,74199421041,132900000000,415289521819,261905089587,593439551036
2021/2/0/0,,SFI,,,157530690000,36869235148,365169270675,421520488802,153768647397,1485457810,229414865756,780233760,195678097734
2021/2/0/0,,SGN,,,335816910000,19491270925,107471626424,145764047947,264487817864,70000000000,299650053074,5344939610,202913524100
2021/2/0/0,,SGR,,,600000000000,4627412194,4219269794,23818092816,60605359702,53000000,725898341867,787383247697,979217688710
2021/2/0/0,,SGT,,,740019140000,15411901426,31976225774,78745419921,119109971097,1212329627,979723179304,658515922611,1380661886655
2021/2/0/0,,SHA,,,318539760000,5208797521,237378908415,264585655147,123319004081,,311162569277,275517530116,522875601120
2021/2/0/0,,SHI,,,914259270000,42694758117,1584941230525,1793509400967,128554225629,135345104436,2187200913093,1195542974055,3191591802280
2021/2/0/0,,SHP,,,937102000000,40919222223,74855175284,133971897078,70708528243,,103954186846,5256067108,322061410545
2021/2/0/0,,SII,,,645221040000,-20820208572,55698014317,53497111142,7959221849,14569567123,25919080294,17213022869,402094980510
2021/2/0/0,,SJD,,,689986200000,24242223330,43051245962,83704467156,7690943175,,641401580832,4904584773,96216262940
2021/2/0/0,,SJF,,,792000000000,1471054555,255584507341,264110449446,48029116614,,352545371923,56555785431,363940689845
2021/2/0/0,,SJS,,,1148555400000,20054957271,123926870087,180603507803,237581440847,20104980478,331300175679,3884626624444,4496813109223
2021/2/0/0,,SKG,,,633317350000,-3132238240,58608537938,64825041959,27471824684,149959532789,121338737116,28316811227,41573917835
2021/2/0/0,,SMA,,,203528360000,1878131738,8368629554,14396909599,4585919800,,10001775333,3913850582,133303624703
2021/2/0/0,,SMB,,,298466480000,49226173708,229092448124,323060963765,12967746112,220000000000,25353851594,201675567333,370749347852
2021/2/0/0,,SMC,,,609946910000,532287921754,5267709162870,5950177965453,400098102098,738037824518,2321237363582,4080798447516,7073821419866
2021/2/0/0,,SPM,,,140000000000,6562524575,151079062639,174004507033,12327493650,,837392828173,39958358569,302575981525
2021/2/0/0,,SRC,,,280657650000,14094660926,189706076379,240305251409,43865165810,,746548944293,255124666459,704467756861
2021/2/0/0,,SRF,,,324953970000,3077180683,181447534635,212837914886,43292134967,171150000000,769581325630,359905171113,1237587084075
2021/2/0/0,,SSC,,,149923670000,16677482879,72135547057,109108337590,60894196398,,161087693123,83593751792,156978293749
2021/2/0/0,,ST8,,,257209020000,-977373743,141709640633,171950050838,68608870261,21370930086,100165814265,117052313230,68556223258
2021/2/0/0,,STG,,,982533570000,74520364671,630207990841,760778748137,251257413795,73865680584,583557903678,100125422929,607529371406
2021/2/0/0,,STK,,,707269440000,70737225425,410971418903,510006378486,285558776995,,108160266988,548612863879,871367127384
2021/2/0/0,,SVC,,,333205320000,52501283173,3302481657843,3523361370613,196662252310,78348879062,470002291174,1231174532644,2091530022745
2021/2/0/0,,SVD,,,129000000000,1088669018,78301654416,87388417601,1848992149,,65959172687,70287475023,105114923412
2021/2/0/0,,SVI,,,128324370000,27316776456,406339953149,471419030065,18306007558,133950000000,420899441855,274657290314,559957174586
2021/2/0/0,,SVT,,,115795740000,3919112288,31523606147,32135478181,1104495162,,19495231712,,1966892270
2021/2/0/0,,SZC,,,1000000000000,111002891110,74670859374,224458141580,95291471766,120000000000,67215688828,4505016604,1247777468892
2021/2/0/0,,SZL,,,200000000000,27387817485,70478878562,111095305552,180069442412,95000000000,239423842456,77338421614,183397162909
2021/2/0/0,,TAC,,,338796480000,7198601748,1367273213346,1404231088099,214812991083,305000000000,262899937178,930577701119,1353527819145
2021/2/0/0,,TBC,,,635000000000,64251026902,45445022574,130858671664,33548693491,146754000000,128568441607,5419738928,165839745752
2021/2/0/0,,TCD,,,822945900000,135702624665,803056677888,914527338223,103942352076,14641748890,3716399810000,542695834264,4200958227864
2021/2/0/0,,TCL,,,301584360000,38799332255,266589938020,327794941274,73993757320,151000000000,264101804441,3646500157,430386877809
2021/2/0/0,,TCM,,,713608080000,58821247473,815308573105,978272104826,292979420923,286740000000,318706874754,1410416126773,1778781666287
2021/2/0/0,,TCO,,,187110000000,57436408394,33247226065,40913160188,14451366633,31057440900,200480916043,50233500,10032261183
2021/2/0/0,,TCR,,,454328360000,11406798608,223759197253,275675216626,39898555275,,142282200988,380528088336,394919938671
2021/2/0/0,,TCT,,,127880000000,-2245072014,12312218312,5061298020,27600757911,24620000000,246592942859,2404412170,24251450857
2021/2/0/0,,TDC,,,1000000000000,26987936317,257846860605,398100493108,73825868840,,294087554412,2183668006482,3225609189722
2021/2/0/0,,TDG,,,167700000000,252680475,319886800658,331753264420,41121177754,31744796800,110339259977,37181909886,211658741558
2021/2/0/0,,TDM,,,1000000003750,48536927579,52267770848,113197829407,64027103407,,7118517309,7394928772,252074460405
2021/2/0/0,,TDP,,,537598370000,28192019945,635633558965,716877520333,122851249263,97975400000,433734854965,877015633339,1505571308143
2021/2/0/0,,TDW,,,85000000000,6852592430,185495239671,280688864143,82988868334,57213583562,27056213295,15337846934,209768845008
2021/2/0/0,,TEG,,,323836420000,9409769304,70367258176,79767664595,20247511102,,175708009185,72291778228,154180457241
2021/2/0/0,,TGG,,,272999900000,42656673186,17438295131,17828709724,90942034999,,73516563075,1520266395,11911182644
2021/2/0/0,,THG,,,145195600000,40424935608,307679880474,407464445300,130950679414,42467365041,256153325633,382052823521,730768390543
2021/2/0/0,,THI,,,488000000000,43410935558,534718713768,619298941868,186683080338,13700000000,1168415221109,1136056209730,2256199748684
2021/2/0/0,,TIP,,,260031430000,20091109746,18942240230,58999511402,127213573038,68029374248,109533694983,157105674033,86371370083
2021/2/0/0,,TIX,,,300000000000,48695525177,9386719739,83659003654,77616750535,163500000000,52035207218,1718563231,93182840912
2021/2/0/0,,TLD,,,399563720000,6560686035,88865924711,98094509978,17081267640,8000000000,190427781168,112506796840,154446293975
2021/2/0/0,,TLG,,,777944530000,91042207698,422934121214,748428537669,540363905992,305999139200,440346595830,612313986343,568436321495
2021/2/0/0,,TLH,,,1021106210000,196768870260,1107375260850,1394990965086,43923661345,274456018968,166682840199,2118638972227,1458439141454
2021/2/0/0,,TMP,,,700000000000,86582934530,55892094077,158598404737,28046172315,346500000000,215311203613,3165518970,206229618542
2021/2/0/0,,TMS,,,814429350000,84414952163,1293431645697,1404184427556,547286700586,264811949104,807536665199,55231221979,1306290976779
2021/2/0/0,,TMT,,,372876800000,12997999040,585673674301,640745262574,18867858548,148938000000,231962196794,1521485011043,1852680748483
2021/2/0/0,,TN1,,,233358090000,26956573311,137007077493,199338004452,93226037860,767160418450,433570378702,17599345718,874409700435
2021/2/0/0,,TNA,,,397308840000,10400821857,1651071147850,1719900716232,73341090479,20900000000,982651027812,1068262205276,1794522589547
2021/2/0/0,,TNC,,,192500000000,15749701103,9597286181,11432719325,26492093732,190000000000,12562141485,18055542404,15901309904
2021/2/0/0,,TNH,,,415000000000,34534940739,55685313616,109008464549,44904767958,,145567469659,13936842062,124040835241
2021/2/0/0,,TNI,,,525000000000,1739729651,461985787097,473118439316,7004865624,6300000000,513184596602,286647648196,351404570561
2021/2/0/0,,TNT,,,255000000000,5572948780,194149842555,212063375697,85836426791,,121532813031,25516726835,47472057855
2021/2/0/0,,TPC,,,244305960000,5966733931,242299925567,266777679866,34469540470,139186250548,129151440966,249744995415,429481436695
2021/2/0/0,,TRA,,,414536730000,68765157708,266718023641,556626907608,172433653327,191228353882,226023994061,369269398938,366954451961
2021/2/0/0,,TRC,,,300000000000,3423678236,61801779757,72728887699,88488535645,,181480654384,55607148703,113705575718
2021/2/0/0,,TS4,,,161606460000,-2734139872,12832341350,11253543029,148215787,,85473226529,679008755062,766170628243
2021/2/0/0,,TSC,,,1476480840000,122862085849,86123636296,108485785868,21273826323,432172000000,358177676067,77281771083,222560918489
2021/2/0/0,,TTA,,,1350000000000,45725115755,67184602599,174116862184,12756918795,,130368174078,,495990091018
2021/2/0/0,,TTB,,,515095830000,164824379,223004195665,227900914855,36960060804,96334259161,491938699700,146877077238,897605112503
2021/2/0/0,,TTE,,,284904000000,1244950390,9251136069,27391458906,7900954485,,55847158944,,100397993987
2021/2/0/0,,TV2,,,,71542352075,1300843749900,1360561514146,141964758796,507234492305,1586180969203,362686008046,2031312371292
2021/2/0/0,,TVT,,,210000000000,30512481762,330920715568,379315214192,111153524518,280000000000,237395736669,213007568505,806589399907
2021/2/0/0,,TYA,,,306899450637,26129666447,423705659465,468928714771,129000798838,62176982475,407185939898,343348356605,685011684804
2021/2/0/0,,UDC,,,350000000000,-8799879062,66467028175,74056255725,6769203926,1755760000,221046864112,291634331489,473404962809
2021/2/0/0,,UIC,,,80000000000,12538043450,696303210336,717988457487,31773136497,,127731555670,103088604612,127750391619
2021/2/0/0,,VAF,,,376653480000,8052278487,213395096662,285886597861,152049596712,50000000000,155761419794,131169053620,142924300391
2021/2/0/0,,VCF,,,265791350000,80545217380,306268986064,405653040564,149023015181,5000000000,1137807235131,285473889703,405110859338
2021/2/0/0,,VCG,,,4417106730000,-65887833132,1223706740072,1408490729925,2827599346152,1869866591860,13827100078896,2609817985921,14606665603448
2021/2/0/0,,VDP,,,160829040000,17422163025,129475378023,173269431739,61409646390,86030404000,257454019263,334097725767,468913099109
2021/2/0/0,,VFG,,,320888640000,44643340692,407039322972,533885823858,511815553034,,352883012380,511196953724,747000014483
2021/2/0/0,,VGC,,,4483500000000,349585161717,2188784468735,2937368307320,1616361605844,84120526437,1271373069581,3636794356636,7356450707167
2021/2/0/0,,VHC,,,1833769560000,260612985710,1909708608132,2342633825114,114006916583,1148109153447,1517523097931,2108145875052,2413707995261
2021/2/0/0,,VHM,,,33495139180000,10302845441967,14368753574779,28725192731567,9117973035430,4929800761857,42358405346126,34703168727778,94890769546496
2021/2/0/0,,VIC,,,33824306000000,565539000000,28026038000000,38451254000000,24510081000000,9119336000000,63503654000000,56537128000000,154338191000000
2021/2/0/0,,VID,,,308800700000,20628194485,201023157741,240747197117,63741161967,68298807671,229193340427,209770372303,552977168100
2021/2/0/0,,VIP,,,684709410000,27642118926,146489057331,163447012230,182182142656,420000000000,98757297441,74108103294,190533581290
2021/2/0/0,,VIS,,,738303930000,60708649765,1796416335073,1880699838764,160248820100,420000000000,979446853754,1041387350330,2373028802466
2021/2/0/0,,VJC,,,5416113340000,4525585437,4819342749553,3541776265778,1517051455785,764110000000,24789364603511,791016757252,18379164752888
2021/2/0/0,,VMD,,,154402680000,9681799725,3399894483886,3739408578990,168622366016,38290000000,2714638650192,3663506714376,6700246779743
2021/2/0/0,,VNE,,,904329530000,2913346629,476941989198,500603610959,85287273864,34512747390,909759622233,187148802454,1876201984843
2021/2/0/0,,VNG,,,972766080000,9891869563,79844535677,62027008683,14232212831,272000,625124195106,7350979510,487508646885
2021/2/0/0,,VNL,,,90000000000,13624266342,356005399661,373519646449,46059966191,1088500000,260617863626,,142047643425
2021/2/0/0,,VNM,,,20899554450000,2862269465214,8861448981220,15715806166465,1663036014269,19971222710510,6370305908925,6842795582767,18127021271173
2021/2/0/0,,VNS,,,678591920000,-66623419081,177616017364,150106226446,347243089476,,123052610909,11989751338,209665492103
2021/2/0/0,,VOS,,,1400000000000,241559234813,226882322025,324867060956,92870681477,547840000000,527770017209,58127300263,1062384353045
2021/2/0/0,,VPD,,,1065896290000,39726441533,66320985868,137424641707,32338055479,,131156938788,985017744,214885822808
2021/2/0/0,,VPG,,,391998140000,122335091066,905734099137,1103356881727,931104666674,1549776329,597965363641,337348000962,1283404058842
2021/2/0/0,,VPH,,,953578000000,27102945584,49251085092,99427956097,7334513623,2131688000,976347365201,909521215643,1149663696826
2021/2/0/0,,VPI,,,1999999000000,30402634442,106554883444,177680644246,625537392072,53015302163,2550295189943,2165538199852,4172300341381
2021/2/0/0,,VPS,,,244607920000,2145301336,97978824564,139094913710,98139187170,,134886149427,142841349754,191170690389
2021/2/0/0,,VRC,,,500000000000,245622477,47650599,1313500000,10109251086,,137639714307,1198989020468,42726605371
2021/2/0/0,,VRE,,,23288184000000,387627000000,880962000000,1510391000000,2309153000000,674165000000,1313544000000,289541000000,3040554000000
2021/2/0/0,,VSC,,,551227980000,103785716427,323747433275,476612394327,537418085454,61500000000,245451745380,31349172022,265333233247
2021/2/0/0,,VSH,,,2362412460000,135052149049,233031542898,498390974115,15020403817,39200000000,395590405527,96583058198,1186806325301
2021/2/0/0,,VSI,,,132000000000,11971132163,56466341684,67033310290,66710592983,222000000,94624708675,22599312333,120270793758
2021/2/0/0,,VTB,,,119820500000,1049678617,88218654272,110410279368,15551775008,22787396250,43667737558,79034441450,73577442695
2021/2/0/0,,VTO,,,798666660000,12704566937,223006234648,262441664413,454718456374,,80059291874,96315293980,419442215047
2021/2/0/0,,YBM,,,142998800000,2572467520,85214703791,114212514924,13745811293,,132125959055,48464161281,204198222412
2021/1/0/0,,AAA,,,2217599740000,89518452312,2044520172452,2283617308096,967769374300,176256000000,2784501446413,1166690129425,4114416685869
